(u'North Carolina, USA', '|', u'@aviv1818 @FiveRights @HillaryClinton @JohnKasich - You want them here, house them next to your daughters, not ours', 'Clinton', 'NEG')
(u'Fairmount, NY', '|', u"@Love4Military I'll say one thing for Mrs. Clinton, that face alone will scare the hell out of any of our enemy's. \U0001f1fa\U0001f1f8\U0001f640\U0001f479\U0001f47a\u2620", 'Clinton', 'NEG')
(u'Athens, GA', '|', u'@HillaryClinton Personal hero that happens to be Hispanic. You are such a slime ball opportunist. Good thing for you the primary is rigged', 'Clinton', 'NEG')
(u'Lawrence, NJ', '|', u'@JoeNBC against @HillaryClinton all the way. #ImWithHer https://t.co/6HRKN6FOnw', 'Clinton', 'POS')
(u'Huntington, NY', '|', u'Bernie voted for the bill that Bill Clinton was defending. Maybe BS should tell us what he liked about the bill to vote for it.  @laynier', 'Sanders', 'NEG')
(u'Pennsylvania, USA', '|', u'Clinton Foundation, tax haven, slush fund for the Clinton Crime Family. #HillarySoQualified #HillNo  https://t.co/KmZox1T3KB', 'Clinton', 'NEG')
(u'North Carolina, USA', '|', u'@AusAesthetics @lyingpollies @HillaryClinton @JohnKasich - The same will happen here is either HRC/JK get elected as POTUS, we are SCREWED', 'Clinton', 'NEG')
(u'Kent, OH', '|', u'@ErrameyRamey @Morning_Joe @JoeNBC @BernieSanders @HillaryClinton yep. If it was winner take all she would be winning be even more', 'Clinton', 'POS')
(u'Pennsylvania, USA', '|', u'@Nas000000009 @BernieSanders @HillaryClinton You first tell us what Bern has done to show his Prog leadership &amp; ability to get bills passed?', 'Sanders', 'NEG')
(u'Huntington, NY', '|', u"@laynier @tommyxtopher Why after receiving 10 Pinocchio's don't the exit polls reflect Bernie's dishonesty? MSM narrative is Clinton only!", 'Sanders', 'NEG')
(u'Bettendorf, IA', '|', u'@HillaryClinton @DoloresHuerta How can anyone not like these 2 women? Baffling!!', 'Clinton', 'POS')
(u'Colorado, USA', '|', u'@Morning_Joe @Z3pp3in @BernieSanders @HillaryClinton @JoeNBC Totally rigged against voters #WeAre3rdWorldCountry This gotta change', 'Clinton','NEG')
(u'North Carolina, USA', '|', u'Trump has more votes than Clinton. https://t.co/kSfOPkMSQE', 'Clinton')
(u'Pennsylvania, USA', '|', u'@Nas000000009 @BernieSanders @HillaryClinton Time to show you know Bernies work &amp; provide proof he can do the job. If you know?', 'Sanders', 'POS')
(u'Central City, KY', '|', u'@FoxNews @POTUS @HillaryClinton @FoxNewsSunday she And The potus are great fabicators!', 'Clinton', 'NEG')
(u'East Patchogue, NY', '|', u'NYis liberal.They vote liberals. Schumer,DiBlasio,Clinton&amp; Cuomo.Trumps in his element. But many of us will voteCruz https://t.co/naCpClUalG', 'Cruz', 'POS')
(u'Chelmsford, MA', '|', u'@politico Eric and Ivanka Trump are registered Dems. So, Will they vote for @HillaryClinton or @BernieSanders ?', 'Clinton', 'POS')
(u'Norton Shores, MI', '|', u'A Berniebro at DKos is calling Clinton\'s fundraising for down ticket Democrats "money laundering". Just silly children that need a timeout.', 'Clinton', 'NEG')
(u'Indiana, USA', '|', u'@realDonaldTrump U need to ask @BarackObama how he knows nothing is going to happen to @HillaryClinton over e-mail scandal #givingcover', 'Clinton', 'NEG')
(u'Georgia, USA', '|', u"@HillaryClinton u have been in politics for 30 yrs what can u do for America that u and your family haven't already done to the people", 'Clinton', 'NEG')
(u'Massachusetts, USA', '|', u"@Morning_Joe @BernieSanders @HillaryClinton @JoeNBC  No complained when Obama did same thing 08'-especially @morningmika\nDiff rules 4 HC", 'Clinton', 'NEG')
(u'Plainfield, IL', '|', u"@foxandfriends THE LIBYAN EXODUS IS WHAT STARTED  THE SYRIAN EXODUS BY THE MILLIONS ,AND OBAMA AND CLINTON OPENED THE PANDORA'S BOX TO HELL", 'Clinton', 'NEG')
(u'Georgia, USA', '|', u".@Morning_Joe and @HillaryClinton thinks just because she's playing a rigged game on the #Dem side that voters will support her?! #Birdie!!!", 'Clinton', 'NEG')
(u'Massachusetts, USA', '|', u"@davie2go45 @Morning_Joe @BernieSanders @HillaryClinton @JoeNBC And she lost in 2008 because of the same rules-but she didn't whine.", 'Clinton', 'POS')
(u'Arlington, VA', '|', u'@realDonaldTrump Hey I do not like you but @HillaryClinton is cheating too like @tedcruz is', 'Clinton', 'NEG')
(u'Maryland City, MD', '|', u'https://t.co/Dx607OLjLb very good article @HillaryClinton is a realist she will get the job done', 'Clinton', 'POS')
(u'Chicago, IL', '|', u'@TheMattyMatt84 My Brother the Wicked Evil Hillary Clinton made Obama cowardly condemn the Honorable Bro. Min Farrakhan our Excellent Leader', 'Clinton', 'POS')
(u'New York, USA', '|', u"@realDonaldTrump we cant make america great if we have sleepers like Obama and Clinton dismantling r country's economic system killing US", 'Clinton' 'NEG')
(u'Baltimore, MD', '|', u'After Winning 7 Straight, Sanders Has the Momentum to Upset Clinton in N and This Story Proves It https://t.co/djHC6bYpVI via @NewsRepublic', 'Sanders', 'POS')
(u'Newark, NJ', '|', u'@IngrahamAngle lawyer-speak. Signalling to DOJ there was no intent. Hillary the lawyer knew this from the beginning. Typical Clinton toying', 'Clinton', 'NEG')
(u'Venetian Village, IL', '|', u'@PoliticalAnt @POTUS @HillaryClinton sanders is a dem for convenience.', 'Sanders', 'NEG')
(u'Dracut, MA', '|', u"@ABC Even Horrible Criminal Clinton KNOWS Donald Trump Should Get Nomination or she wouldn't be Getting prepared beginning to attack him", 'Clinton', 'NEG')
(u'Massachusetts, USA', '|', u'@NewDay @ninaturner @RepJeffries Seriously you give Weaver a tool to hit @hillaryclinton Lowers ur credibility -sad to see all media pile-on', 'Clinton', 'NEG')
(u'Washington, DC', '|', u'Tbh the only moderate #Republican left in the #2016 pres. race is @HillaryClinton...', 'Clinton', 'POS')
(u'Manhattan, NY', '|', u'.@HillaryClinton: Senator, #FLOTUS, &amp; #SecOfState \u2714\u2714\u2714.  LGBTQ rights advocate \u2714. Foreign policy expert \u2714. Champion for the #middleclass \u2714.', 'Clinton', 'POS')
(u'North Las Vegas, NV', '|', u'\u201cWhy Black Voters Support Hillary Clinton\u201d by @smoothkobra https://t.co/7CbmurSwkP', 'Clinton', 'POS')
(u'Huntington, NY', '|', u'@Morning_Joe @POTUS After all&gt; @JoeNBC  Fox pushes the narrative every change they get that @HillaryClinton will be indicted. @morningmika', 'Clinton', 'NEG')
(u'Distrito de Columbia, USA', '|', u'@NewDay no worse, you are going to continue as president in the next win to trump and clinton .is happy', 'Clinton', 'POS')
(u'New York, USA', '|', u'@realDonaldTrump @KWaters10 @HillaryClinton @tedcruz these r masters of disaster,OBAMA made CHange all right! Hillary was his puppet', 'Clinton', 'NEG')
(u'Albuquerque, NM', '|', u'@BirkieGal "Launder" indicates this was illegal, as opposed to @HillaryClinton remaining viable against GOP PACs legally.\n@BernieSanders', 'Clinton', 'NEG')
(u'Evansville, IN', '|', u'@Europe4Sanders @HillaryClinton @ClintonFdn I\'ve been screaming she #Deleted32KEmails @HFA #HillLies~@billclinton *I don\'t use email"', 'Clinton', 'NEG')
(u'Charlotte, NC', '|', u'@HillaryClinton is a traitor and a criminal! #WakeUpAmerica \n#Neverforget #Benghazi https://t.co/7Psm4Lb4In', 'Clinton', 'NEG')
(u'Newark, NJ', '|', u"@MichaelLaRosaDC cause they're at the loosing end, at this time in 2008 @HillaryClinton had a better case and never complained #soreloosers", 'Clinton', 'POS')
(u'Baltimore, MD', '|', u'During appearance in Baltimore, Hillary Clinton said "the Red Line here in Baltimore should have been completed." https://t.co/sFJ9gbNYw7', 'Clinton', 'NEG')
(u'Akron, OH', '|', u'Diehard @BernieSanders supporter shares FB post Good question #Veterans #FeelTheBern @HillaryClinton @StandwHillary https://t.co/7xTNOVuOZF', 'Clinton', 'POS')
(u'Pennsylvania, USA', '|', u'@paulh2167657 AND...worked to impeach Bill Clinton who lied about having an affair.  More Republican hypocrisy.  #NeverVoteRepublican', 'Clinton', 'POS')
(u'Greenwich, CT', '|', u'I said\nIf Not Hillary clinton, then who?\nGive me a realistic, good option. Experienced hard worker, a born leader.\nSilence.\nMy point exactly', 'Clinton', 'POS')
(u'Chubbuck, ID', '|', u'@kylehdavis14 @DevinMatsonn1 @Kash_Clinton you make me wanna puke', 'Clinton', 'NEG')
(u'Oklahoma City, OK', '|', u'@vickijee @Politicodivers2 @Morning_Joe @BernieSanders @billclinton Of course it reeks of GOP manipulation... https://t.co/FrqWachQtA', 'Clinton', 'POS')
(u'Michigan, USA', '|', u'@BernieSanders @TeamBernie2016 Suspending contributions until you put conditions on your support for Clinton if she gets the nomination.', 'Clinton', 'POS')
(u'Yonkers, NY', '|', u'"@HillaryClinton is more qualified then #FeelTheBern #BernieSanders by her  #gunsense alone! #HillarySoQualified https://t.co/p4SwNP7WKK', 'Clinton', 'POS')
(u'Avenel, NJ', '|', u'@CNN no Clinton for Pres. She can not b trusted.', 'Clinton', 'NEG')
(u'Crestwood Village, NJ', '|', u'@JoeNBC @morningmika @MSNBC @CNN @NewDay SCARBOROUGH,can U guys at least try 2 B HONEST,@HillaryClinton over 200 del,&amp;2 million votes AHEAD\U0001f60a', 'Clinton', 'POS')
(u'North Carolina, USA', '|', u'@washingtonpost @PostRoz Clintons take $100s millions from middle East what did they give away or sell', 'Clinton', 'NEG')
(u'Stratford, CT', '|', u'@Morning_Joe @BernieSanders @HillaryClinton @JoeNBC  Rigged Joe Really, why you Mark and the rest of your friends HATE Hillary,', 'Clinton', 'POS')
(u'Brooklyn, NY', '|', u'Clinton making "surprise appearances" in #NY on friendly turf to avoid protestors. All her other appearances are 4 $ #NotMeUs #FeelTheBern', 'Sanders', 'POS')
(u'Yonkers, NY', '|', u'We will make"HERSTORY"w/ @HillaryClinton #HillaryClinton in this 21st Century #ImWithHer &gt; she has better #gunsense https://t.co/u2yB0bzdLv.', 'Clinton', 'POS')
(u'Madison Heights, MI', '|', u'After Winning 7 Straight, Sanders Has Momentum to Upset Clinton in New York. This Proves It https://t.co/nrUNi8X0kI https://t.co/b3a0Bjk6WN', 'Sanders', 'POS')
(u'South Bend, IN', '|', u"ask yourself: is @HillaryClinton really better than Trump? I don't think so.", 'Clinton', 'NEG')
(u'Venetian Village, IL', '|', u'@PoliticalAnt @HillaryClinton @POTUS not a fan of Hillary either.But one has been a Democrat the other for just 4 the DEMOCRATIC nomination.', 'Clinton', 'POS')
(u'Texas, USA', '|', u'@NBCNews @AlexSmithNBC Clinton leaked secrets thru her greed for power &amp; ignorance of non secure servers and she knew what she was doing', 'Clinton', 'NEG')
(u'New York, USA', '|', u'@1tiffanyl @realDonaldTrump @KWaters10 @HillaryClinton @tedcruz IF THIS IS ALL TRUE,WHO WILL DIE NEXT?IM SURE THERE NOT GOING LET 1 STAND IN', 'Clinton', 'NEG')
(u'Huntington, NY', '|', u'Certainly @billclinton had reasons he signed it irregardless of some pitfalls which all bills have. As BS did. @DestiGrace1 @laynier', 'Clinton', 'NEG')
(u'Grand Rapids, MI', '|', u"@nytpolitics   If the Democratic Party thinks they are going to shove Clinton down Our throats they are Wrong! Morning Joe says it's unfair", 'Clinton', 'NEG')
(u'Wanaque, NJ', '|', u'@speechboy71 @itzme2 so Bernie should just sit and take it when Clinton camp &amp; surrogates attack? Call the fucking waahmbulance!', 'Clinton', 'NEG')
(u'Huntington, NY', '|', u'@DestiGrace1 Of course @billclinton signed it for significant reasons as Bernie did All Bills have pitfalls as BS clearly explains @laynier', 'Sanders', 'NEG')
(u'Charlotte, NC', '|', u'Yawn (No disrespect to you, @HallieJackson) But "document dumps" by the Clintons sort of hits all the ironic notes, eh?', 'Clinton', 'NEG')
(u'Pennsylvania, USA', '|', u"@Nas000000009 @HillaryClinton @PoliticalAnt @BernieSanders As soon as you provide answer's that show us Sander's ability to lead or b POTUS?", 'Sanders', 'NEG')
(u'Daingerfield, TX', '|', u'@MWarriorEnt @PatDollard @marklevinshow @HillaryClinton neither is Trump.  There, feel better?', 'Trump', 'NEG')
(u'Conyers, GA', '|', u'Bernie Sanders: "Something is clearly lacking" in Hillary Clinton\'s judgment https://t.co/yeqmd6hI7r via @HuffPostPol #bernie interviewed', 'Clinton', 'NEG')
(u'Nashua, NH', '|', u"@NBCPolitics \nFinally, media's chickens have come home to roost...\n\npsst!!! *DEMOCRATS* LOVE #HILLARYCLINTON\n\n#ImWithHer\n#MadamePresident", 'Clinton', 'POS')
(u'New York, USA', '|', u"@FoxNews @POTUS @HillaryClinton @FoxNewsSunday there you go America there's your fucking leader lying on national TV again wow", 'Clinton', 'NEG')
(u'Pennsylvania, USA', '|', u'@Nas000000009 @HillaryClinton @PoliticalAnt @BernieSanders Can EZRA show where Bernie can be POTUS where he leads gets his prog tax prg pass', 'Sanders', 'NEG')
(u'Pennsylvania, USA', '|', u"@Nas000000009 @HillaryClinton @PoliticalAnt @BernieSanders At this  point its apparent you can't or don't know he's a follower not leader", 'Sanders', 'NEG')
(u'Greensboro, NC', '|', u"All you trumpkins saying Ted is stealing delegates, why aren't you sticking up for Bernie? Clinton is robbing him blind, and he isn't crying", 'Clinton', 'NEG')
(u'York, PA', '|', u'Sanders supporters, if Clinton somehow becomes nominee do not sell yourselves out. Clinton is a conservative. #BernieOrBust #StillSanders', 'Clinton', 'NEG')
(u'Syracuse, NY', '|', u"Why #ImWithHer: I have grown up as the product of the progress she made in #NewYork and know she'd do the same for the US @HillaryClinton", 'Clinton', 'POS')
(u'Indiana, USA', '|', u'#NationalPetDay Our Nations Cow @HillaryClinton', 'Clinton', 'NEG')
(u'Johns Creek, GA', '|', u'Clinton team blasts reporters with noise machine during Hillary fundraising speech https://t.co/8emwsgp6hU via @DCExaminer', 'Clinton', 'NEG')
(u'Philadelphia, PA', '|', u'@HillaryClinton good morning Ms. Clinton we are building green efficient homes for the low income. My 80% of female crew would luv to meet u', 'Clinton', 'POS')
(u'Crestwood Village, NJ', '|', u'@thehill @freespeak3 @NewDay @MSNBC @morningmik @HillaryClinton IS @SenSanders willing 2 DESTROY DEM party in gallant LOSING effort??\U0001f60a\U0001f608', 'Sanders', 'POS')
(u'Yonkers, NY', '|', u'We will make "HERSTORY"w/ @HillaryClinton #HillaryClinton in this 21st Century #ImWithHer because she has #gunsense https://t.co/u2yB0bzdLv', 'Clinton', 'POS')
(u'Georgia, USA', '|', u'@FoxNews @POTUS @HillaryClinton @FoxNewsSunday boy the potus is not just a lier but a blind lier!', 'Clinton', 'NEG')
(u'Cleves, OH', '|', u'The mess in Libya belongs to Hillary Rodham Clinton.', 'Clinton', 'NEG')
(u'New York, USA', '|', u'https://t.co/r7UhZ5Li50 @HillaryClinton. Better slow down #baby \n#i am a #hero in my #Hometown #baby', 'Clinton', 'POS')
(u'Manhattan, NY', '|', u'Nobody rocks a #TeamHillary shirt quite like Harrison #ImWithHer #ToddlersForHillary @HillaryClinton @DebraMessing https://t.co/BjuKT7GlgW', 'Clinton', 'POS')
(u'Michigan, USA', '|', u'@HillaryClinton @GlennThrush She Lies Period. https://t.co/ffNE0YoIU6', 'Clinton', 'NEG')
(u'Pennsylvania, USA', '|', u'@Nas000000009 @HillaryClinton @PoliticalAnt @BernieSanders I asked you questions about ur candidate &amp; your failure shows his failures 2 lead', 'Sanders', 'NEG')
(u'Philadelphia, PA', '|', u'@HillaryClinton you are very close we are located in Phila. right on Broad Street. You came to visit once and your inspiration was beautiful', 'Clinton', 'POS')
(u'South Dennis, MA', '|', u'@LexingtonBobby @realDonaldTrump @TimeHasCome1 @WayneDupreeShow @ThePatriot143 this guy is more corrupt than clinton.', 'Trump', 'NEG')
(u'Pennsylvania, USA', '|', u"@GKMTNtwits @TamronMSNBC We need a president who's strong like @BarackObama!  Definitely voting for @HillaryClinton - need plans not hot air", 'Clinton', 'POS')
(u'Troy, OH', '|', u'@edithlame @oldhellabricks @Courtney @HillaryClinton this ruined my life', 'Clinton', 'NEG')
(u'Mount Laurel, NJ', '|', u"Clinton's: NAFTA\n\n#WelfareReformAct\n\n#93CrimeBill\n\n#BringSuperPredators2Heel\n\n#HillarySoQualified", 'Clinton', 'NEG')
(u'Rolling Meadows, IL', '|', u'Hey stupid @realDonaldTrump keep out of our race! @HillaryClinton has won MORE CONTESTS MORE VOTES MORE DELEGATES PERIOD! Bye Bye now!', 'Clinton', 'POS')
(u'Queens, NY', '|', u'@CodeAud @stangrev @HillaryClinton LOL. Hillary armed Jihadi terrorists in Libya &amp; Syria, let Putin buy our uranium &amp; was 4 nukes 4 Iran', 'Clinton', 'NEG')
(u'Virginia, USA', '|', u"@Tmose25 @fawfulfan because the people in power don't want change, easier to maintain status quo which is what Clinton represents", 'Clinton', 'NEG')
(u'Buffalo Grove, IL', '|', u'What do Cruz &amp; Clinton have in common? Both are stealing elections. #Trump2016', 'Clinton', 'NEG')
(u'Colorado, USA', '|', u'@Courtney @HillaryClinton Heh. #Progress A crackhead supporting a crackpot.', 'Clinton', 'NEG')
(u'Middletown, NY', '|', u"While #Bernie Was Kissing Up To The #NRA - Bill Clinton Got Assault Weapons Banned - #Clinton's Get Things Done", 'Clinton', 'POS')
(u'Stratford, CT', '|', u'@Courtney @willmenaker @HillaryClinton Say, Hillary looks kinda hot.', 'Clinton', 'POS')
(u'Toronto, Ontario', '|', u'@Molliere49 @thehill  President Clinton is a well loved Democrat Character assassination about race is Repubs ploy.disgusting.', 'Clinton', 'POS')
(u'Pennsylvania, USA', '|', u"@Nas000000009 @HillaryClinton @PoliticalAnt @BernieSanders Why you lying Pope didn't invite him the Academy did, Pope wont even be there.smh", 'Sanders', 'NEG')
(u'Palmyra, MO', '|', u"What's the difference between @HillaryClinton and a Turd? A turd doesn't flip flop to win you vote, it knows it stinks. #ToneDownForWhat", 'Clinton', 'NEG')
(u'Queens, NY', '|', u"Hillary Clinton Defends Bill Clinton on Criminal Justice https://t.co/PJmOesS33K #BernieSanders#FeelTheBernThis is why we don't need these 2", 'Sanders', 'POS')
(u'Martinsville, NJ', '|', u'@HillaryClinton Hillary feels right at home in NY.', 'Clinton', 'POS')
(u'Pennsylvania, USA', '|', u'@Nas000000009 @HillaryClinton @PoliticalAnt @BernieSanders Again he piggybacked off Dem party like he always does wether or not he wins idk', 'Sanders', 'NEG')
(u'San Diego, CA', '|', u'@HillaryClinton in two words: #incompetent #unworthy  https://t.co/UlyzYCs6NN', 'Clinton', 'NEG')
(u'Pennsylvania, USA', '|', u"@Nas000000009 @HillaryClinton @PoliticalAnt @BernieSanders Same mainstream you've been using. Grow up get educated or go home buzz off. pos", 'Sanders', 'NEG')
(u'Portland, ME', '|', u'but protect the powerful like Clinton and Patraeus who leak material for their own enrichment and convenience.', 'Clinton', 'NEG')
(u'Indiana, USA', '|', u'@FoxNews Bernie should low ball for sure, but work his tail off and God if he won NY that would send tremors thru @HillaryClinton camp &amp; DNC', 'Sanders', 'POS')
(u'Manhattan, NY', '|', u'The @HillaryClinton &amp; @BernieSanders pins, flags, stickers and posters are out in full force in NYC. Fun to have a Dem primary that matters!', 'Sanders', 'POS')
(u'Pennsylvania, USA', '|', u'@Nas000000009 @HillaryClinton @PoliticalAnt @BernieSanders Just on opposite side both campaigns using same RW tactics. WOW GOP like Bern', 'Sanders', 'POS')
(u'North Las Vegas, NV', '|', u'This @SenSanders supporter just on with @CarolCNN implying @HillaryClinton is a racist for the crime bill remark! Just Stop! Dangerous games', 'Sanders', 'NEG')
(u'Fayetteville, GA', '|', u'"Donald Trump says we can solve America\'s problems by turning against each other." @HillaryClinton', 'Trump', 'NEG')
(u'Oxford, NC', '|', u'Like if HBCUs were how I idealized them, Google and Hillary Clinton would see them as an enemy not an investment', 'Clinton', 'NEG')
(u'Yonkers, NY', '|', u'We will make "HERSTORY"with @HillaryClinton #HillaryClinton in this 21st Century #ImWithHer for 1st  Madam #POTUS https://t.co/u2yB0bzdLv..', 'Clinton', 'POS')
(u'Pennsylvania, USA', '|', u'@Nas000000009 @BernieSanders @HillaryClinton Your calling my PBO"S scty of state a dictator. So over your little girl games. BORING,', 'Clinton', 'NEG')
(u'Mount Laurel, NJ', '|', u'@CarolCNN @cnnbrk @CNN @CNNPolitics @ac360 @HillaryClinton &amp; @BernieSanders ARE NOT DaBUFFOON !!! FEEL d BERN !!! https://t.co/dtTWzQjCdd', 'Sanders', 'POS')
(u'Chicago, IL', '|', u'I feel bad for these "American" humans that defend #HillaryClinton. #NeverHillary #FeelTheBern #BernieSanders #Bernie2016 #Bernie #NYPrimary', 'Clinton', 'NEG')
(u'Pennsylvania, USA', '|', u'@Nas000000009 @BernieSanders @HillaryClinton @PoliticalAnt Again instead of answer of real answ insults, lies &amp; BS sounds a lot like GOP way', 'Clinton', 'NEG')
(u'Indiana, USA', '|', u'@DiamondandSilk @HillaryClinton Sad part is, what we see happening in the black communities, is the result of Dem policies. They did this!', 'Clinton', 'NEG')
(u'Barnstable Town, MA', '|', u'@billclinton Is it true you wooed Monica with your saxophone skills!?', 'Clinton', 'NEG')
(u'Chattanooga, TN', '|', u'@danmericaCNN @damonbethea1 YAY! SUPPORT HILLARY CLINTON FOR PRESIDENT 2016 &amp; KEEP AMERICA A BEAUTIFUL, SAFE &amp; DEMOCRATIC LAND OF THE PEOPLE', 'Clinton', 'POS')
(u'Conyers, GA', '|', u'https://t.co/uc762UPfp9 #bernie speaking on House floor in 1994 re:Clinton crime bill, poverty etc I listened to #bernie on C-SPAN back then', 'Sanders', 'POS')
(u'North Las Vegas, NV', '|', u'@WisteriaHome @SenSanders @CarolCNN @HillaryClinton ~These inconvenient truths! The more of a pass he gets the clearer we see him.', 'Sanders', 'NEG')
(u'Easton, MA', '|', u"@maryannemarsh Hillary Clinton is a criminal and you can't handle the truth !", 'Clinton', 'NEG')
(u'Battle Creek, MI', '|', u"@Destroy_ALEC @mamaprogressive Media too busy reporting smears about Clinton Charity, Trump's fingers &amp; emails to call out bribed lawmakers.", 'Trump', 'NEG')
(u'Virginia, USA', '|', u'#My2WordNightmare: President Clinton', 'Clinton', 'NEG')
(u'North Las Vegas, NV', '|', u'@WisteriaHome @SenSanders @CarolCNN @HillaryClinton ~And those damn taxes, FEC violations, Israel comments. The list is long.', 'Clinton', 'NEG')
